page_title|card|sentence
Rat-baiting|rat|The feat of killing 1,000 rats took place over a 10-week period, with 100 rats being killed each week ending on 1 May 1862.
Rat-baiting|rat|Tiny the Wonder was a famous mid-19th century English Toy Terrier (Black & Tan) that could kill 200 rats in an hour, which he achieved twice, on 28 March 1848 and 27 March 1849, with time to spare
Rat-baiting|rat|For a period of time Tiny maintained the record for killing 300 rats in under 55 minutes
Rat-baiting|rat|Tiny only weighed five and a  half pounds with a neck so small, a woman's bracelet could be used as a dog collar
Rat-baiting|rat|From 1848 to 1849, Tiny was owned by Jemmy Shaw, the landlord of the Blue Anchor Tavern at 102 Bunhill Row, St
Rat-baiting|rat|Luke's, London Borough of Islington; the pub is now named the Artillery Arms
Rat-baiting|rat|Tiny was a star attraction at the Blue Anchor Tavern, with crowds gathering to watch the action in the rat pit
Rat-baiting|rat|Shaw preferred to acquire the rats from Essex as opposed to sewer rats to decrease potential health risks to Tiny
Rat-baiting|rat|Shaw was able to keep up to 2,000 rats at his establishment
Rat-baiting|rat|This is a commentary about Tiny from a poster published from those times:
Rat-baiting|rat|"""The 5 1/2 pounds of black and tan fury"
Rat-baiting|rat|This extraordinary Black and Tan has won 50 interesting events, including the following matches
Rat-baiting|rat|2 matches of 6 rats when he weighed 4 1/2 pounds, 20 matches of 12 rats at 5 pounds of weight, 15 matches of 20 rats at 5-pound weight, 1 match of 50 rats ands 1 match of 100 rats in 34 minutes 40 seconds on Tuesday, March 30, 1847
Rat-baiting|rat|"Tiny beat Summertown bitch ""Crack"" of 8 pounds, 12 Rats each, September 14th"
Rat-baiting|rat|"Beat the dog ""Twig"" at 6 1/2 pounds on November 7th"
Rat-baiting|rat|On Tuesday, March 28, 1848, he was matched to kill 300 rats in 3 hours
Rat-baiting|rat|He accomplished the unprecedented test in 54 minutes 50 seconds, which took place in the presence of a crowded audience at the Blue Anchor, Bonhill Row, St
Rat-baiting|rat|Lukes
Rat-baiting|rat|May 2, killed 20 rats in 8 minutes; May 23 won a match of 50 rats against Mr
Rat-baiting|rat|"Batty's bitch ""Fun,"" 8 pounds"
Rat-baiting|rat|"August 15, won a match against ""Jim,"" 50 rats; September 5 won a match of 12 rats, 2 minutes 30 seconds"
Rat-baiting|rat|"November 4 won a match of 100 rats, 30 minutes 5 seconds; January 31, 1849, won a match of 100 rats, 20 minutes 5 seconds; March 27 killed 200 rats 59 minutes 58 seconds."""
Rat-baiting|rat|Jack was a Black and Tan Terrier owned by Kit Burns in New York City in the mid- to late 19th century
Rat-baiting|rat|Jack was a prized ratter, and Burns claimed that Jack killed 100 rats in 5 minutes and 40 seconds
Rat-baiting|rat|Burns had Jack taxidermied and mounted him, alongside other prized dogs, on the bar of his tavern called the Sportsmen's Hall, located at 273 Water Street
Rat-baiting|rat|Burns' first-floor amphitheatre could hold 100 spectators who were charged an admission of $1.50 to $5.00 depending on the dogs' quality, nearly a skilled labourer's daily wages
Rat-baiting|rat|The rat pit was about 8 ft square with 4-ft-high walls
Rat-baiting|rat|On the New York City waterfront rat baiting was quite lucrative with a purse of $125 not uncommon
Rat-baiting|rat|This created a high demand for rats with some rat catchers earning $0.05 to $0.12 per rat.Kit Burns' rat-pit activities are described by author James Dabney McCabe in his book Secrets of the Great City,  published in 1868, at page 388, as follows:
Rat-baiting|rat|"""Rats are plentiful along the East River and Burns has no difficulty in procuring as many as he desires"
Rat-baiting|rat|These and his dogs furnish the entertainment in which he delights
Rat-baiting|rat|The principal room of the house is arranged as an amphitheatre
Rat-baiting|rat|The seats are rough wooden benches and in the centre is a ring or pit enclosed by a circular wooden fence several feet high
Rat-baiting|rat|A number of rats are turned into this pit and a dog of the best ferret stock is thrown in amongst them
Rat-baiting|rat|The little creature at once falls to work to kill the rats, bets being made that she will destroy, so many rats in a given time
Rat-baiting|rat|The time is generally made by the little animal who is well known to and a great favorite with the yelling blasphemous wretches who line the benches
Rat-baiting|rat|The performance is greeted with shouts oaths and other frantic demonstrations of delight
Rat-baiting|rat|Some of the men will catch up the dog in their arms and press it to their bosom in a frenzy of joy or kiss it as if it were a human being unmindful or careless of the fact that all this while the animal is smeared with the blood of its victims
Rat-baiting|rat|"The scene is disgusting beyond description.""On November 31, 1870, Henry Bergh the founder of the American Society for the Prevention of Cruelty to Animals raided the Sportsman's Hall and arrested Burns under an anti-cruelty to animals law passed by the New York state legislature four years prior"
Rat-baiting|rat|The Sportsman Hall stayed permanently closed after the raid.
Rat-baiting|rat|Although little of the original structure remains, Sportsman's Hall occupied the land where the Joseph Rose House and Shop, a four-unit luxury apartment house, now lies and is the third oldest house in Manhattan after St
Rat-baiting|rat|Paul's Chapel and the Morris-Jumel Mansion.
Rat-baiting|rat|Toward the latter half of Queen Victoria's reign, criticism on the practice mounted
Rat-baiting|rat|The animal welfare movement opposed the practice much like they did other forms of animal baiting
Rat-baiting|rat|More favourable ideas of rats as living animals rather than vermin arose, alongside a new interest in their positive role in the maintenance of an urban ecosystem
Rat-baiting|rat|(It was only after the decline of rat baiting that rats became associated with the spread of disease.) Additionally, when ratting moved from being a countryside pastime to the betting arena's of inner London, it became associated with the base vices of lower-class citizens
Rat-baiting|rat|Baiting sports diminished in popularity and the dog exhibition shows brought by the gentry slowly replaced the attraction as a more enlightened form of animal entertainment.The last public competition in the United Kingdom took place in Leicester in 1912
Rat-baiting|rat|The owner was prosecuted and fined, and had to give a promise to the court that he would never again promote such entertainment.
Rat-baiting|rat|Ratting and rat-baiting are not the same activities
Rat-baiting|rat|Ratting is the legal use of dogs for pest control of non-captured rats in an unconfined space, such as a barn or field
