page_title|card|sentence
Earth|earth|Sea ice in the Arctic covers an area about as big as the United States, although it is quickly retreating as a consequence of climate change.The average salinity of Earth's oceans is about 35 grams of salt per kilogram of seawater (3.5% salt)
Earth|earth|Most of this salt was released from volcanic activity or extracted from cool igneous rocks
Earth|earth|The oceans are also a reservoir of dissolved atmospheric gases, which are essential for the survival of many aquatic life forms
Earth|earth|Sea water has an important influence on the world's climate, with the oceans acting as a large heat reservoir
Earth|earth|Shifts in the oceanic temperature distribution can cause significant weather shifts, such as the El Niño–Southern Oscillation.
Earth|earth|The atmospheric pressure at Earth's sea level averages 101.325 kPa (14.696 psi), with a scale height of about 8.5 km (5.3 mi)
Earth|earth|A dry atmosphere is composed of 78.084% nitrogen, 20.946% oxygen, 0.934% argon, and trace amounts of carbon dioxide and other gaseous molecules
Earth|earth|Water vapor content varies between 0.01% and 4% but averages about 1%
Earth|earth|The height of the troposphere varies with latitude, ranging between 8 km (5 mi) at the poles to 17 km (11 mi) at the equator, with some variation resulting from weather and seasonal factors.Earth's biosphere has significantly altered its atmosphere
Earth|earth|Oxygenic photosynthesis evolved 2.7 Gya, forming the primarily nitrogen–oxygen atmosphere of today
Earth|earth|This change enabled the proliferation of aerobic organisms and, indirectly, the formation of the ozone layer due to the subsequent conversion of atmospheric O2 into O3
Earth|earth|The ozone layer blocks ultraviolet solar radiation, permitting life on land
Earth|earth|Other atmospheric functions important to life include transporting water vapor, providing useful gases, causing small meteors to burn up before they strike the surface, and moderating temperature
Earth|earth|This last phenomenon is known as the greenhouse effect
Earth|earth|trace molecules within the atmosphere serve to capture thermal energy emitted from the ground, thereby raising the average temperature
Earth|earth|Water vapor, carbon dioxide, methane, nitrous oxide, and ozone are the primary greenhouse gases in the atmosphere
Earth|earth|Without this heat-retention effect, the average surface temperature would be −18 °C (0 °F), in contrast to the current +15 °C (59 °F), and life on Earth probably would not exist in its current form.
Earth|earth|Earth's atmosphere has no definite boundary, gradually becoming thinner and fading into outer space
Earth|earth|Three-quarters of the atmosphere's mass is contained within the first 11 km (6.8 mi) of the surface; this lowest layer is called the troposphere
Earth|earth|Energy from the Sun heats this layer, and the surface below, causing expansion of the air
Earth|earth|This lower-density air then rises and is replaced by cooler, higher-density air
Earth|earth|The result is atmospheric circulation that drives the weather and climate through redistribution of thermal energy.
Earth|earth|The primary atmospheric circulation bands consist of the trade winds in the equatorial region below 30° latitude and the westerlies in the mid-latitudes between 30° and 60°
Earth|earth|Ocean currents are also important factors in determining climate, particularly the thermohaline circulation that distributes thermal energy from the equatorial oceans to the polar regions.The amount of solar energy reaching the Earth's surface decreases with increasing latitude
Earth|earth|At higher latitudes, the sunlight reaches the surface at lower angles, and it must pass through thicker columns of the atmosphere
Earth|earth|As a result, the mean annual air temperature at sea level decreases by about 0.4 °C (0.7 °F) per degree of latitude from the equator
Earth|earth|Earth's surface can be subdivided into specific latitudinal belts of approximately homogeneous climate
Earth|earth|Ranging from the equator to the polar regions, these are the tropical (or equatorial), subtropical, temperate and polar climates.Further factors that affect a location's climates are its proximity to oceans, the oceanic and atmospheric circulation, and topology
Earth|earth|Places close to oceans typically have colder summers and warmer winters, due to the fact that oceans can store large amounts of heat
Earth|earth|The wind transports the cold or the heat of the ocean to the land
Earth|earth|Atmospheric circulation also plays an important role
Earth|earth|San Francisco and Washington DC are both coastal cities at about the same latitude
Earth|earth|San Francisco's climate is significantly more moderate as the prevailing wind direction is from sea to land
Earth|earth|Finally, temperatures decrease with height causing mountainous areas to be colder than low-lying areas.Water vapor generated through surface evaporation is transported by circulatory patterns in the atmosphere
Earth|earth|When atmospheric conditions permit an uplift of warm, humid air, this water condenses and falls to the surface as precipitation
Earth|earth|Most of the water is then transported to lower elevations by river systems and usually returned to the oceans or deposited into lakes
Earth|earth|This water cycle is a vital mechanism for supporting life on land and is a primary factor in the erosion of surface features over geological periods
Earth|earth|Precipitation patterns vary widely, ranging from several meters of water per year to less than a millimeter
Earth|earth|Atmospheric circulation, topographic features, and temperature differences determine the average precipitation that falls in each region.The commonly used Köppen climate classification system has five broad groups (humid tropics, arid, humid middle latitudes, continental and cold polar), which are further divided into more specific subtypes
Earth|earth|The Köppen system rates regions based on observed temperature and precipitation
Earth|earth|Surface air temperature can rise to around 55 °C (131 °F) in hot deserts, such as Death Valley, and can fall as low as −89 °C (−128 °F) in Antarctica.
Earth|earth|Above the troposphere, the atmosphere is usually divided into the stratosphere, mesosphere, and thermosphere
Earth|earth|Each layer has a different lapse rate, defining the rate of change in temperature with height
Earth|earth|Beyond these, the exosphere thins out into the magnetosphere, where the geomagnetic fields interact with the solar wind
Earth|earth|Within the stratosphere is the ozone layer, a component that partially shields the surface from ultraviolet light and thus is important for life on Earth
